time_s,reference_position_m,current_position_m
17.030364,0.250000,0.249154
17.040102,0.250000,0.249142
17.050199,0.250000,0.249130
17.060570,0.250000,0.249118
17.070135,0.250000,0.249105
17.080124,0.250000,0.249093
17.090165,0.250000,0.249081
17.100366,0.250000,0.249070
17.110204,0.250000,0.249059
17.120899,0.250000,0.249048
17.130576,0.250000,0.249039
17.140291,0.250000,0.249028
17.151005,0.250000,0.249019
17.160255,0.250000,0.249012
17.170358,0.250000,0.249003
17.180242,0.250000,0.248997
17.190124,0.250000,0.248990
17.200128,0.250000,0.248985
17.210408,0.250000,0.248980
17.220233,0.250000,0.248976
17.230172,0.250000,0.248973
17.240119,0.250000,0.248970
17.250133,0.250000,0.248968
17.260115,0.250000,0.248966
17.270302,0.250000,0.248965
17.280244,0.250000,0.248964
17.290100,0.250000,0.248964
17.300075,0.250000,0.248964
17.310239,0.250000,0.248964
17.320128,0.250000,0.248965
17.330123,0.250000,0.248966
17.340084,0.250000,0.248968
17.350329,0.250000,0.248969
17.360246,0.250000,0.248971
17.370075,0.250000,0.248973
17.380140,0.250000,0.248975
17.390077,0.250000,0.248977
17.400306,0.250000,0.248979
17.410115,0.250000,0.248981
17.420121,0.250000,0.248983
17.430065,0.250000,0.248985
17.440283,0.250000,0.248987
17.450271,0.250000,0.248989
17.460037,0.250000,0.248991
17.470119,0.250000,0.248992
17.480334,0.250000,0.248994
17.490103,0.250000,0.248996
17.500293,0.250000,0.248997
17.510174,0.250000,0.248999
17.520117,0.250000,0.249000
17.530072,0.250000,0.249001
17.540237,0.250000,0.249002
17.550093,0.250000,0.249003
17.560139,0.250000,0.249004
17.570080,0.250000,0.249004
17.580078,0.250000,0.249005
17.590090,0.250000,0.249005
17.600048,0.250000,0.249005
17.610077,0.250000,0.249006
17.620108,0.250000,0.249006
17.630090,0.250000,0.249006
17.640094,0.250000,0.249006
17.650185,0.250000,0.249006
17.660392,0.250000,0.249006
17.670243,0.250000,0.249006
17.680078,0.250000,0.249006
17.690138,0.250000,0.249005
17.700032,0.250000,0.249005
17.710074,0.250000,0.249005
17.720082,0.250000,0.249004
17.730172,0.250000,0.249004
17.740215,0.250000,0.249004
17.750207,0.250000,0.249003
17.760085,0.250000,0.249003
17.770444,0.250000,0.249003
17.780085,0.250000,0.249002
17.790195,0.250000,0.249002
17.800948,0.250000,0.249002
17.810084,0.250000,0.249001
17.820075,0.250000,0.249001
17.830075,0.250000,0.249001
17.840355,0.250000,0.249001
17.850082,0.250000,0.249000
17.860121,0.250000,0.249000
17.870124,0.250000,0.249000
17.880116,0.250000,0.249000
17.890361,0.250000,0.249000
17.900081,0.250000,0.249000
17.910039,0.250000,0.248999
17.920125,0.250000,0.248999
17.930204,0.250000,0.248999
17.940086,0.250000,0.248999
17.950053,0.250000,0.248999
17.960093,0.250000,0.248999
17.970173,0.250000,0.248999
17.980328,0.250000,0.248999
17.990094,0.250000,0.248999
18.000158,0.250000,0.248999
18.010089,0.250000,0.248999
18.020111,0.250000,0.248999
18.030086,0.250000,0.248999
18.040073,0.250000,0.248999
18.050059,0.250000,0.248999
18.060166,0.250000,0.248999
18.070163,0.250000,0.248999
18.080133,0.250000,0.248999
18.090181,0.250000,0.248999
18.100075,0.250000,0.248999
18.110072,0.250000,0.249000
18.120116,0.250000,0.249000
18.130166,0.250000,0.249000
18.140073,0.250000,0.249000
18.150108,0.250000,0.249000
18.160204,0.250000,0.249000
18.170080,0.250000,0.249000
18.180073,0.250000,0.249000
18.190094,0.250000,0.249000
18.200178,0.250000,0.249000
18.210074,0.250000,0.249000
18.220073,0.250000,0.249000
18.230075,0.250000,0.249000
18.240073,0.250000,0.249000
18.250239,0.250000,0.249000
18.260383,0.250000,0.249000
18.270722,0.250000,0.249000
18.280336,0.250000,0.249000
18.290156,0.250000,0.249000
18.300130,0.250000,0.249000
18.310074,0.250000,0.249000
18.320130,0.250000,0.249000
18.330102,0.250000,0.249000
18.340157,0.250000,0.249000
18.350081,0.250000,0.249000
18.360073,0.250000,0.249000
18.370075,0.250000,0.249000
18.380078,0.250000,0.249000
18.390079,0.250000,0.249000
18.400181,0.250000,0.249000
18.410132,0.250000,0.249000
18.420233,0.250000,0.249000
18.430084,0.250000,0.249000
18.440093,0.250000,0.249000
18.450107,0.250000,0.249000
18.460076,0.250000,0.249000
18.470072,0.250000,0.249000
18.480077,0.250000,0.249000
18.490071,0.250000,0.249000
18.500292,0.250000,0.249000
18.510079,0.250000,0.249000
18.520093,0.250000,0.249000
18.530076,0.250000,0.249000
18.540037,0.250000,0.249000
18.550076,0.250000,0.249000
18.560096,0.250000,0.249000
18.570054,0.250000,0.249000
18.580113,0.250000,0.249000
18.590074,0.250000,0.249000
18.600140,0.250000,0.249000
18.610279,0.250000,0.249000
18.620102,0.250000,0.249000
18.630153,0.250000,0.249000
18.640081,0.250000,0.249000
18.650128,0.250000,0.249000
18.660159,0.250000,0.249000
18.670073,0.250000,0.249000
18.680230,0.250000,0.249000
18.690108,0.250000,0.249000
18.700103,0.250000,0.249000
18.710093,0.250000,0.249000
18.720073,0.250000,0.249000
18.730071,0.100000,0.249000
18.740179,0.100000,0.248330
18.750257,0.100000,0.246000
18.760458,0.100000,0.243500
18.770172,0.100000,0.241000
18.780075,0.100000,0.238500
18.790589,0.100000,0.236000
18.800172,0.100000,0.233500
18.810078,0.100000,0.231000
18.820661,0.100000,0.228750
18.830465,0.100000,0.226250
18.840105,0.100000,0.223500
18.850074,0.100000,0.221000
18.860121,0.100000,0.218500
18.870117,0.100000,0.216000
18.880269,0.100000,0.213500
18.890206,0.100000,0.211000
18.900247,0.100000,0.208500
18.910160,0.100000,0.206000
18.920178,0.100000,0.203500
18.930082,0.100000,0.201000
18.940034,0.100000,0.198500
18.950109,0.100000,0.196000
18.960036,0.100000,0.193500
18.970045,0.100000,0.191000
18.980020,0.100000,0.188500
18.990468,0.100000,0.186000
19.000246,0.100000,0.183500
19.010155,0.100000,0.181250
19.020716,0.100000,0.178750
19.030077,0.100000,0.176000
19.040080,0.100000,0.173500
19.050077,0.100000,0.171000
19.060133,0.100000,0.168500
19.070079,0.100000,0.166000
19.080086,0.100000,0.163500
19.090080,0.100000,0.161000
19.100301,0.100000,0.158500
19.110077,0.100000,0.156000
19.120087,0.100000,0.153500
19.130087,0.100000,0.151000
19.140079,0.100000,0.148500
19.150022,0.100000,0.146000
19.160077,0.100000,0.143500
19.170087,0.100000,0.141000
19.180119,0.100000,0.138500
19.190176,0.100000,0.136000
19.200089,0.100000,0.133500
19.210213,0.100000,0.131000
19.220073,0.100000,0.128500
19.230163,0.100000,0.126000
19.240076,0.100000,0.123500
19.250109,0.100000,0.121004
19.260185,0.100000,0.118527
19.270161,0.100000,0.116089
19.280079,0.100000,0.113715
19.290084,0.100000,0.111422
19.300086,0.100000,0.109226
19.310069,0.100000,0.107141
19.320019,0.100000,0.105175
19.330090,0.100000,0.103340
19.340079,0.100000,0.101639
19.350171,0.100000,0.100077
19.360072,0.100000,0.098656
19.370143,0.100000,0.097378
19.380075,0.100000,0.096242
19.390244,0.100000,0.095246
19.400230,0.100000,0.094466
19.410491,0.100000,0.093654
19.420280,0.100000,0.093102
19.430124,0.100000,0.092561
19.440085,0.100000,0.092191
19.450088,0.100000,0.091930
19.460238,0.100000,0.091767
19.470180,0.100000,0.091694
19.480074,0.100000,0.091705
19.490223,0.100000,0.091789
19.500223,0.100000,0.091939
19.510090,0.100000,0.092148
19.520073,0.100000,0.092407
19.530309,0.100000,0.092709
19.540288,0.100000,0.093012
19.550468,0.100000,0.093377
19.560071,0.100000,0.093807
19.570222,0.100000,0.094213
19.580031,0.100000,0.094626
19.590086,0.100000,0.095044
19.600131,0.100000,0.095462
19.610080,0.100000,0.095875
19.620140,0.100000,0.096240
19.630043,0.100000,0.096675
19.640080,0.100000,0.097055
19.650075,0.100000,0.097416
19.660075,0.100000,0.097759
19.670072,0.100000,0.098080
19.680238,0.100000,0.098380
19.690185,0.100000,0.098657
19.700211,0.100000,0.098910
19.710112,0.100000,0.099140
19.720073,0.100000,0.099345
19.730212,0.100000,0.099527
19.740111,0.100000,0.099686
19.750344,0.100000,0.099822
19.760093,0.100000,0.099936
19.770072,0.100000,0.100029
19.780083,0.100000,0.100103
19.790075,0.100000,0.100158
19.800068,0.100000,0.100196
19.810162,0.100000,0.100217
19.820290,0.100000,0.100224
19.830073,0.100000,0.100218
19.840075,0.100000,0.100200
19.850072,0.100000,0.100171
19.860679,0.100000,0.100137
19.870104,0.100000,0.100086
19.880082,0.100000,0.100033
19.890176,0.100000,0.099975
19.900292,0.100000,0.099919
19.910020,0.100000,0.099847
19.920085,0.100000,0.099778
19.930181,0.100000,0.099709
19.940073,0.100000,0.099639
19.950074,0.100000,0.099569
19.960074,0.100000,0.099501
19.970085,0.100000,0.099433
19.980111,0.100000,0.099368
19.990080,0.100000,0.099306
20.000261,0.100000,0.099247
20.010074,0.100000,0.099190
20.020605,0.100000,0.099138
20.030081,0.100000,0.099093
20.040079,0.100000,0.099043
20.050090,0.100000,0.099002
20.060099,0.100000,0.098969
20.070147,0.100000,0.098932
20.080073,0.100000,0.098903
20.090211,0.100000,0.098880
20.100073,0.100000,0.098856
20.110098,0.100000,0.098838
20.120075,0.100000,0.098823
20.130083,0.100000,0.098812
20.140073,0.100000,0.098804
20.150162,0.100000,0.098798
20.160350,0.100000,0.098796
20.170483,0.100000,0.098795
20.180235,0.100000,0.098797
20.190213,0.100000,0.098800
20.200145,0.100000,0.098806
20.210813,0.100000,0.098812
20.220082,0.100000,0.098821
20.230473,0.100000,0.098831
20.240079,0.100000,0.098841
20.250088,0.100000,0.098851
20.260077,0.100000,0.098862
20.270081,0.100000,0.098874
20.280115,0.100000,0.098886
20.290166,0.100000,0.098897
20.300174,0.100000,0.098908
20.310546,0.100000,0.098919
20.320216,0.100000,0.098932
20.330071,0.100000,0.098943
20.340076,0.100000,0.098953
20.350043,0.100000,0.098963
20.360094,0.100000,0.098972
20.370074,0.100000,0.098980
20.380079,0.100000,0.098988
20.390310,0.100000,0.098996
20.400117,0.100000,0.099002
20.410077,0.100000,0.099008
20.420421,0.100000,0.099014
20.430112,0.100000,0.099018
20.440179,0.100000,0.099022
20.450079,0.100000,0.099026
20.460073,0.100000,0.099028
20.470073,0.100000,0.099031
20.480146,0.100000,0.099032
20.490077,0.100000,0.099034
20.500074,0.100000,0.099034
20.510077,0.100000,0.099035
20.520084,0.100000,0.099034
20.530084,0.100000,0.099034
20.540086,0.100000,0.099033
20.550208,0.100000,0.099032
20.560107,0.100000,0.099031
20.570645,0.100000,0.099030
20.580496,0.100000,0.099028
20.590267,0.100000,0.099026
20.600098,0.100000,0.099024
20.610886,0.100000,0.099022
20.620276,0.100000,0.099021
20.630152,0.100000,0.099018
20.640184,0.100000,0.099016
20.650113,0.100000,0.099014
20.660137,0.100000,0.099013
20.670073,0.100000,0.099011
20.680171,0.100000,0.099009
20.690128,0.100000,0.099007
20.700353,0.100000,0.099006
20.710074,0.100000,0.099004
20.720075,0.100000,0.099003
20.730302,0.100000,0.099001
20.740618,0.100000,0.099000
20.750079,0.100000,0.098999
20.760355,0.100000,0.098998
20.770105,0.100000,0.098997
20.780221,0.100000,0.098997
20.790149,0.100000,0.098996
20.800148,0.100000,0.098995
20.810082,0.100000,0.098995
20.820083,0.100000,0.098995
20.830073,0.100000,0.098994
20.840100,0.100000,0.098994
20.850263,0.100000,0.098994
20.860120,0.100000,0.098994
20.870076,0.100000,0.098994
20.880177,0.100000,0.098994
20.890142,0.100000,0.098994
20.900034,0.100000,0.098995
20.910136,0.100000,0.098995
20.920137,0.100000,0.098995
20.930340,0.100000,0.098995
20.940551,0.100000,0.098996
20.950205,0.100000,0.098996
20.960431,0.100000,0.098996
20.970378,0.100000,0.098997
20.980144,0.100000,0.098997
20.990085,0.100000,0.098997
21.000086,0.100000,0.098998
21.010077,0.100000,0.098998
21.020138,0.100000,0.098998
21.030071,0.100000,0.098999
21.040068,0.100000,0.098999
21.050118,0.100000,0.098999
21.060297,0.100000,0.098999
21.070180,0.100000,0.099000
21.080102,0.100000,0.099000
21.090085,0.100000,0.099000
21.100074,0.100000,0.099000
21.110077,0.100000,0.099000
21.120840,0.100000,0.099000
21.130263,0.100000,0.099001
21.140102,0.100000,0.099001
21.150313,0.100000,0.099001
21.160176,0.100000,0.099001
21.170076,0.100000,0.099001
21.180136,0.100000,0.099001
21.190076,0.100000,0.099001
21.200074,0.100000,0.099001
21.210074,0.100000,0.099001
21.220135,0.100000,0.099001
21.230044,0.100000,0.099001
21.240077,0.100000,0.099001
21.250063,0.100000,0.099001
21.260248,0.100000,0.099001
21.270033,0.100000,0.099001
21.280243,0.100000,0.099001
21.290232,0.100000,0.099001
21.300075,0.100000,0.099001
21.310197,0.100000,0.099001
21.320078,0.100000,0.099001
21.330258,0.100000,0.099000
21.340074,0.100000,0.099000
21.350075,0.100000,0.099000
21.360080,0.100000,0.099000
21.370079,0.100000,0.099000
21.380449,0.100000,0.099000
21.390086,0.100000,0.099000
21.400088,0.100000,0.099000
21.410073,0.100000,0.099000
21.420122,0.100000,0.099000
21.430251,0.100000,0.099000
21.440505,0.100000,0.099000
21.450872,0.100000,0.099000
21.460142,0.100000,0.099000
21.470119,0.100000,0.099000
21.480236,0.100000,0.099000
21.490236,0.100000,0.099000
21.500170,0.100000,0.099000
21.510077,0.100000,0.099000
21.520137,0.000000,0.099000
21.530293,0.000000,0.098454
21.540141,0.000000,0.096952
21.550157,0.000000,0.094633
21.560306,0.000000,0.092133
21.570250,0.000000,0.089633
21.580078,0.000000,0.087133
21.590072,0.000000,0.084633
21.600245,0.000000,0.082383
21.610134,0.000000,0.079633
21.620259,0.000000,0.077133
21.630173,0.000000,0.074633
21.640602,0.000000,0.072383
21.650375,0.000000,0.069883
21.660304,0.000000,0.067383
21.670089,0.000000,0.064633
21.680071,0.000000,0.062133
21.690248,0.000000,0.059883
21.700388,0.000000,0.057883
21.710144,0.000000,0.054633
21.720083,0.000000,0.052133
21.730069,0.000000,0.049633
21.740091,0.000000,0.047133
21.750113,0.000000,0.044633
21.760313,0.000000,0.042133
21.770196,0.000000,0.039633
21.780437,0.000000,0.037133
21.790131,0.000000,0.034633
21.800499,0.000000,0.032133
21.810306,0.000000,0.029883
21.820084,0.000000,0.027383
21.830161,0.000000,0.024633
21.840100,0.000000,0.022138
21.850127,0.000000,0.019660
21.860136,0.000000,0.017211
21.870142,0.000000,0.014815
21.880106,0.000000,0.012491
21.890037,0.000000,0.010255
21.900081,0.000000,0.008123
21.910072,0.000000,0.006107
21.920082,0.000000,0.004214
21.930141,0.000000,0.002453
21.940109,0.000000,0.000829
21.950123,0.000000,0.000007
21.960049,0.000000,0.000070
21.970381,0.000000,0.000148
21.980352,0.000000,0.000209
21.990085,0.000000,0.000251
22.001335,0.000000,0.000276
22.010083,0.000000,0.000285
22.020085,0.000000,0.000280
22.030116,0.000000,0.000262
22.040102,0.000000,0.000233
22.050268,0.000000,0.000199
22.060099,0.000000,0.000147
22.070072,0.000000,0.000092
22.080081,0.000000,0.000032
22.090081,0.000000,-0.000000
22.100036,0.000000,-0.000000
22.110147,0.000000,-0.000000
22.120225,0.000000,-0.000000
22.130101,0.000000,-0.000000
22.140085,0.000000,-0.000000
22.150086,0.000000,-0.000000
22.160073,0.000000,-0.000000
22.170079,0.000000,-0.000000
22.180083,0.000000,-0.000000
22.190078,0.000000,-0.000000
22.200027,0.000000,-0.000000
22.210074,0.000000,-0.000000
22.220300,0.000000,-0.000000
22.230078,0.000000,-0.000000
22.240157,0.000000,-0.000000
22.250096,0.000000,-0.000000
22.260050,0.000000,-0.000000
22.270291,0.000000,-0.000000
22.280232,0.000000,-0.000000
22.290184,0.000000,-0.000000
22.300281,0.000000,-0.000000
22.310172,0.000000,-0.000000
22.320086,0.000000,-0.000000
22.330096,0.000000,-0.000000
22.340178,0.000000,-0.000000
22.350249,0.000000,-0.000000
22.360076,0.000000,-0.000000
22.370085,0.000000,-0.000000
22.380132,0.000000,-0.000000
22.390080,0.000000,-0.000000
22.400108,0.000000,-0.000000
22.410246,0.000000,-0.000000
22.420074,0.000000,-0.000000
22.430235,0.000000,-0.000000
22.440164,0.000000,-0.000000
22.450096,0.000000,-0.000000
22.460086,0.000000,-0.000000
22.470096,0.000000,-0.000000
22.480346,0.000000,-0.000000
22.490096,0.000000,-0.000000
22.500117,0.000000,-0.000000
22.510058,0.000000,-0.000000
22.520152,0.000000,-0.000000
22.530311,0.000000,-0.000000
22.540164,0.000000,-0.000000
22.550038,0.000000,-0.000000
22.560094,0.000000,-0.000000
22.570140,0.000000,-0.000000
22.580515,0.000000,-0.000000
22.590318,0.000000,-0.000000
22.600634,0.000000,-0.000000
22.610039,0.000000,-0.000000
22.620423,0.000000,-0.000000
22.630186,0.000000,-0.000000
22.640501,0.000000,-0.000000
22.650085,0.000000,-0.000000
22.660077,0.000000,-0.000000
22.670258,0.000000,-0.000000
22.680145,0.000000,-0.000000
22.690103,0.000000,-0.000000
22.700080,0.000000,-0.000000
22.710085,0.000000,-0.000000
22.720066,0.000000,-0.000000
22.730075,0.000000,-0.000000
22.740037,0.000000,-0.000000
22.750172,0.000000,-0.000000
22.760074,0.000000,-0.000000
22.770065,0.000000,-0.000000
22.780125,0.000000,-0.000000
22.790032,0.000000,-0.000000
22.800306,0.000000,-0.000000
22.810075,0.000000,-0.000000
22.820070,0.000000,-0.000000
22.830079,0.000000,-0.000000
22.840077,0.000000,-0.000000
22.850138,0.000000,-0.000000
22.860075,0.000000,-0.000000
22.870080,0.000000,-0.000000
22.880099,0.000000,-0.000000
22.890105,0.000000,-0.000000
22.900076,0.000000,-0.000000
22.910130,0.000000,-0.000000
22.920422,0.000000,-0.000000
22.930024,0.000000,-0.000000
22.940215,0.000000,-0.000000
22.950043,0.000000,-0.000000
22.960074,0.000000,-0.000000
22.970089,0.000000,-0.000000
22.980094,0.000000,-0.000000
22.990166,0.000000,-0.000000
23.000152,0.000000,-0.000000
23.010110,0.000000,-0.000000
23.020122,0.000000,-0.000000
23.030132,0.000000,-0.000000
23.040070,0.000000,-0.000000
23.050082,0.000000,-0.000000
23.060452,0.000000,-0.000000
23.070198,0.000000,-0.000000
23.080155,0.000000,-0.000000
23.090041,0.000000,-0.000000
23.100104,0.000000,-0.000000
23.110171,0.000000,-0.000000
23.120141,0.000000,-0.000000
23.130152,0.000000,-0.000000
23.140113,0.000000,-0.000000
23.150092,0.000000,-0.000000
23.160071,0.000000,-0.000000
23.170073,0.000000,-0.000000
23.180086,0.000000,-0.000000
23.190082,0.000000,-0.000000
23.200079,0.000000,-0.000000
23.210153,0.000000,-0.000000
23.220263,0.000000,-0.000000
23.230246,0.000000,-0.000000
23.240202,0.000000,-0.000000
23.250082,0.000000,-0.000000
23.260104,0.000000,-0.000000
23.270113,0.000000,-0.000000
23.280075,0.000000,-0.000000
23.290241,0.000000,-0.000000
23.300156,0.000000,-0.000000
23.310257,0.000000,-0.000000
23.320105,0.000000,-0.000000
23.330092,0.000000,-0.000000
23.340093,0.000000,-0.000000
23.350175,0.000000,-0.000000
23.360100,0.000000,-0.000000
23.370101,0.000000,-0.000000
23.380021,0.000000,-0.000000
23.390509,0.000000,-0.000000
23.400367,0.000000,-0.000000
23.410221,0.000000,-0.000000
23.420413,0.000000,-0.000000
23.430303,0.000000,-0.000000
23.440068,0.000000,-0.000000
23.450421,0.000000,-0.000000
23.460245,0.000000,-0.000000
23.470181,0.000000,-0.000000
23.480261,0.000000,-0.000000
23.490184,0.000000,-0.000000
23.500206,0.000000,-0.000000
23.510057,0.000000,-0.000000
23.520078,0.000000,-0.000000
23.530059,0.000000,-0.000000
23.540528,0.000000,-0.000000
23.550227,0.000000,-0.000000
23.560210,0.000000,-0.000000
23.570073,0.000000,-0.000000
23.580095,0.000000,-0.000000
23.590123,0.000000,-0.000000
23.600083,0.000000,-0.000000
23.610081,0.000000,-0.000000
23.620382,0.000000,-0.000000
23.630054,0.000000,-0.000000
23.640037,0.000000,-0.000000
23.650316,0.000000,-0.000000
23.660067,0.000000,-0.000000
23.670132,0.000000,-0.000000
23.680420,0.000000,-0.000000
23.690165,0.000000,-0.000000
23.700195,0.000000,-0.000000
23.710205,0.000000,-0.000000
23.720075,0.000000,-0.000000
23.730072,0.000000,-0.000000
23.740075,0.000000,-0.000000
23.750077,0.000000,-0.000000
23.760351,0.000000,-0.000000
23.770084,0.000000,-0.000000
23.780117,0.000000,-0.000000
23.790282,0.000000,-0.000000
23.800217,0.000000,-0.000000
23.810123,0.000000,-0.000000
23.820143,0.000000,-0.000000
23.830323,0.000000,-0.000000
23.840356,0.000000,-0.000000
23.850365,0.000000,-0.000000
23.861179,0.000000,-0.000000
23.870334,0.000000,-0.000000
23.880186,0.000000,-0.000000
23.890183,0.000000,-0.000000
23.900292,0.000000,-0.000000
23.910230,0.000000,-0.000000
23.920158,0.000000,-0.000000
23.930104,0.000000,-0.000000
23.940075,0.000000,-0.000000
23.950104,0.000000,-0.000000
23.960175,0.000000,-0.000000
23.970184,0.000000,-0.000000
23.980084,0.000000,-0.000000
23.990163,0.000000,-0.000000
24.000048,0.000000,-0.000000
24.010778,0.000000,-0.000000
24.020209,0.000000,-0.000000
24.030075,0.000000,-0.000000
24.040077,0.000000,-0.000000
24.050217,0.000000,-0.000000
24.060097,0.000000,-0.000000
24.070284,0.000000,-0.000000
24.080338,0.000000,-0.000000
24.090079,0.000000,-0.000000
24.100126,0.000000,-0.000000
24.110063,0.000000,-0.000000
24.120143,0.000000,-0.000000
24.130084,0.000000,-0.000000
24.140150,0.000000,-0.000000
24.150082,0.000000,-0.000000
24.160130,0.000000,-0.000000
24.170074,0.000000,-0.000000
24.180063,0.000000,-0.000000
24.190157,0.000000,-0.000000
24.200081,0.000000,-0.000000
24.210078,0.000000,-0.000000
24.220079,0.000000,-0.000000
24.230081,0.000000,-0.000000
24.240074,0.000000,-0.000000
24.250072,0.000000,-0.000000
24.260141,0.000000,-0.000000
24.270080,0.000000,-0.000000
24.280077,0.000000,-0.000000
24.290135,0.000000,-0.000000
24.300078,0.000000,-0.000000
24.310120,0.000000,-0.000000
24.320234,0.000000,-0.000000
24.330079,0.000000,-0.000000
24.340095,0.000000,-0.000000
24.350033,0.000000,-0.000000
24.360077,0.000000,-0.000000
24.370086,0.000000,-0.000000
24.380239,0.000000,-0.000000
24.390077,0.000000,-0.000000
24.400204,0.000000,-0.000000
24.410075,0.000000,-0.000000
24.420059,0.000000,-0.000000
24.431320,0.000000,-0.000000
24.440160,0.000000,-0.000000
24.450078,0.000000,-0.000000
24.460222,0.000000,-0.000000
24.470119,0.000000,-0.000000
24.480068,0.000000,-0.000000
24.490074,0.000000,-0.000000
24.500074,0.000000,-0.000000
24.510099,0.000000,-0.000000
24.520078,0.000000,-0.000000
24.530026,0.000000,-0.000000
24.540073,0.000000,-0.000000
24.550086,0.000000,-0.000000
24.560118,0.000000,-0.000000
24.570138,0.000000,-0.000000
24.580227,0.000000,-0.000000
24.590198,0.000000,-0.000000
24.600224,0.000000,-0.000000
24.610096,0.000000,-0.000000
24.620082,0.000000,-0.000000
24.630337,0.000000,-0.000000
24.640072,0.000000,-0.000000
24.650080,0.000000,-0.000000
24.660167,0.000000,-0.000000
24.670087,0.000000,-0.000000
24.680074,0.000000,-0.000000
24.690093,0.000000,-0.000000
24.700206,0.000000,-0.000000
24.710075,0.000000,-0.000000
24.720171,0.000000,-0.000000
24.730435,0.000000,-0.000000
24.740224,0.000000,-0.000000
24.750096,0.000000,-0.000000
24.760072,0.000000,-0.000000
24.770230,0.000000,-0.000000
24.780156,0.000000,-0.000000
24.790081,0.000000,-0.000000
24.800251,0.000000,-0.000000
24.810079,0.000000,-0.000000
24.820067,0.000000,-0.000000
24.830160,0.000000,-0.000000
24.840076,0.000000,-0.000000
24.850075,0.000000,-0.000000
24.860097,0.000000,-0.000000
24.870070,0.000000,-0.000000
24.880219,0.000000,-0.000000
24.890022,0.000000,-0.000000
24.900077,0.000000,-0.000000
24.910091,0.000000,-0.000000
24.920079,0.000000,-0.000000
24.930021,0.000000,-0.000000
24.940073,0.000000,-0.000000
24.950076,0.000000,-0.000000
24.960068,0.000000,-0.000000
24.970109,0.000000,-0.000000
24.980076,0.250000,-0.000000
24.990019,0.250000,0.001359
25.000074,0.250000,0.003859
25.010187,0.250000,0.006359
25.020233,0.250000,0.008859
25.030307,0.250000,0.011359
25.040336,0.250000,0.013859
25.050132,0.250000,0.016359
25.060098,0.250000,0.018859
25.070078,0.250000,0.021359
25.080394,0.250000,0.023859
25.090094,0.250000,0.026359
25.100074,0.250000,0.028859
25.110082,0.250000,0.031359
25.120145,0.250000,0.033859
25.130059,0.250000,0.036359
25.140233,0.250000,0.038859
25.150074,0.250000,0.041359
25.160086,0.250000,0.043859
25.170074,0.250000,0.046359
25.180080,0.250000,0.048859
25.190072,0.250000,0.051359
25.200085,0.250000,0.053859
25.210277,0.250000,0.056109
25.220113,0.250000,0.058609
25.230076,0.250000,0.061359
25.240070,0.250000,0.063859
25.250199,0.250000,0.066359
25.260108,0.250000,0.068859
25.270140,0.250000,0.071359
25.280200,0.250000,0.073859
25.290091,0.250000,0.076359
25.300215,0.250000,0.078859
25.310077,0.250000,0.081359
25.320065,0.250000,0.083859
25.330118,0.250000,0.086359
25.340152,0.250000,0.088859
25.350090,0.250000,0.091359
25.360533,0.250000,0.093609
25.370759,0.250000,0.096109
25.380155,0.250000,0.098859
25.390064,0.250000,0.101359
25.400110,0.250000,0.103609
25.410226,0.250000,0.106109
25.420323,0.250000,0.108609
25.430209,0.250000,0.111109
25.440145,0.250000,0.113859
25.450074,0.250000,0.116359
25.460084,0.250000,0.118859
25.470087,0.250000,0.121359
25.480075,0.250000,0.123859
25.490126,0.250000,0.126359
25.500073,0.250000,0.128859
25.510076,0.250000,0.131109
25.520235,0.250000,0.133859
25.530396,0.250000,0.136109
25.540103,0.250000,0.138859
25.550078,0.250000,0.141359
25.560127,0.250000,0.143859
25.570160,0.250000,0.146359
25.580236,0.250000,0.148859
25.590178,0.250000,0.151359
25.600320,0.250000,0.153859
25.610153,0.250000,0.156359
25.620125,0.250000,0.158859
25.630457,0.250000,0.161359
25.640139,0.250000,0.163609
25.650140,0.250000,0.166109
25.660426,0.250000,0.168609
25.670354,0.250000,0.171359
25.680074,0.250000,0.173859
25.690079,0.250000,0.176359
25.700158,0.250000,0.178859
25.710050,0.250000,0.181359
25.720338,0.250000,0.183609
25.730943,0.250000,0.186359
25.740476,0.250000,0.188859
25.750088,0.250000,0.191359
25.760034,0.250000,0.193859
25.770081,0.250000,0.196359
25.780040,0.250000,0.198859
25.790106,0.250000,0.201359
25.800202,0.250000,0.203859
25.810022,0.250000,0.206359
25.820087,0.250000,0.208859
25.830252,0.250000,0.211109
25.840095,0.250000,0.213859
25.850477,0.250000,0.216359
25.860297,0.250000,0.218859
25.870442,0.250000,0.221109
25.881006,0.250000,0.223609
25.890129,0.250000,0.226359
25.900070,0.250000,0.228580
25.910075,0.250000,0.231247
25.920079,0.250000,0.233614
25.930049,0.250000,0.235899
25.940071,0.250000,0.238096
25.950366,0.250000,0.240191
25.960126,0.250000,0.242174
25.970076,0.250000,0.244034
25.980122,0.250000,0.245761
25.990142,0.250000,0.247352
26.000236,0.250000,0.248804
26.010100,0.250000,0.250118
26.020097,0.250000,0.251290
26.030154,0.250000,0.252324
26.040233,0.250000,0.253222
26.050090,0.250000,0.253989
26.060405,0.250000,0.254630
26.070652,0.250000,0.255102
26.080845,0.250000,0.255521
26.090201,0.250000,0.255860
26.100074,0.250000,0.256061
26.110375,0.250000,0.256166
26.120032,0.250000,0.256187
26.130443,0.250000,0.256132
26.140136,0.250000,0.256024
